ENTREZID	SYMBOL	GOALL	ONTOLOGYALL	GOTERM
4609	MYC	GO:0045638	BP	negative regulation of myeloid cell differentiation
4609	MYC	GO:0045655	BP	regulation of monocyte differentiation
4609	MYC	GO:0045656	BP	negative regulation of monocyte differentiation
4609	MYC	GO:0045786	BP	negative regulation of cell cycle
4609	MYC	GO:0045862	BP	positive regulation of proteolysis
4609	MYC	GO:0045892	BP	"negative regulation of transcription, DNA-templated"
4609	MYC	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
4609	MYC	GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process
4609	MYC	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
4609	MYC	GO:0045936	BP	negative regulation of phosphate metabolic process
4609	MYC	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
4609	MYC	GO:0046483	BP	heterocycle metabolic process
4609	MYC	GO:0046916	BP	cellular transition metal ion homeostasis
4609	MYC	GO:0048144	BP	fibroblast proliferation
4609	MYC	GO:0048145	BP	regulation of fibroblast proliferation
4609	MYC	GO:0048146	BP	positive regulation of fibroblast proliferation
4609	MYC	GO:0048147	BP	negative regulation of fibroblast proliferation
4609	MYC	GO:0048513	BP	animal organ development
4609	MYC	GO:0048518	BP	positive regulation of biological process
4609	MYC	GO:0048519	BP	negative regulation of biological process
4609	MYC	GO:0048522	BP	positive regulation of cellular process
4609	MYC	GO:0048523	BP	negative regulation of cellular process
4609	MYC	GO:0048534	BP	hematopoietic or lymphoid organ development
4609	MYC	GO:0048583	BP	regulation of response to stimulus
4609	MYC	GO:0048584	BP	positive regulation of response to stimulus
4609	MYC	GO:0048585	BP	negative regulation of response to stimulus
4609	MYC	GO:0048729	BP	tissue morphogenesis
4609	MYC	GO:0048731	BP	system development
4609	MYC	GO:0048754	BP	branching morphogenesis of an epithelial tube
4609	MYC	GO:0048856	BP	anatomical structure development
4609	MYC	GO:0048869	BP	cellular developmental process
4609	MYC	GO:0048878	BP	chemical homeostasis
4609	MYC	GO:0050673	BP	epithelial cell proliferation
4609	MYC	GO:0050678	BP	regulation of epithelial cell proliferation
4609	MYC	GO:0050679	BP	positive regulation of epithelial cell proliferation
4609	MYC	GO:0050789	BP	regulation of biological process
4609	MYC	GO:0050790	BP	regulation of catalytic activity
4609	MYC	GO:0050793	BP	regulation of developmental process
4609	MYC	GO:0050794	BP	regulation of cellular process
4609	MYC	GO:0050801	BP	ion homeostasis
4609	MYC	GO:0050896	BP	response to stimulus
4609	MYC	GO:0051052	BP	regulation of DNA metabolic process
4609	MYC	GO:0051054	BP	positive regulation of DNA metabolic process
4609	MYC	GO:0051093	BP	negative regulation of developmental process
4609	MYC	GO:0051094	BP	positive regulation of developmental process
4609	MYC	GO:0051128	BP	regulation of cellular component organization
4609	MYC	GO:0051171	BP	regulation of nitrogen compound metabolic process
4609	MYC	GO:0051172	BP	negative regulation of nitrogen compound metabolic process
4609	MYC	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
4609	MYC	GO:0051174	BP	regulation of phosphorus metabolic process
4609	MYC	GO:0051179	BP	localization
4609	MYC	GO:0051234	BP	establishment of localization
4609	MYC	GO:0051239	BP	regulation of multicellular organismal process
4609	MYC	GO:0051240	BP	positive regulation of multicellular organismal process
4609	MYC	GO:0051241	BP	negative regulation of multicellular organismal process
4609	MYC	GO:0051246	BP	regulation of protein metabolic process
4609	MYC	GO:0051247	BP	positive regulation of protein metabolic process
4609	MYC	GO:0051248	BP	negative regulation of protein metabolic process
4609	MYC	GO:0051252	BP	regulation of RNA metabolic process
4609	MYC	GO:0051253	BP	negative regulation of RNA metabolic process
4609	MYC	GO:0051254	BP	positive regulation of RNA metabolic process
4609	MYC	GO:0051276	BP	chromosome organization
4609	MYC	GO:0051301	BP	cell division
4609	MYC	GO:0051302	BP	regulation of cell division
4609	MYC	GO:0051336	BP	regulation of hydrolase activity
4609	MYC	GO:0051338	BP	regulation of transferase activity
4609	MYC	GO:0051345	BP	positive regulation of hydrolase activity
4609	MYC	GO:0051347	BP	positive regulation of transferase activity
4609	MYC	GO:0051403	BP	stress-activated MAPK cascade
4609	MYC	GO:0051716	BP	cellular response to stimulus
4609	MYC	GO:0051726	BP	regulation of cell cycle
4609	MYC	GO:0051782	BP	negative regulation of cell division
4609	MYC	GO:0051972	BP	regulation of telomerase activity
4609	MYC	GO:0051973	BP	positive regulation of telomerase activity
4609	MYC	GO:0052547	BP	regulation of peptidase activity
4609	MYC	GO:0052548	BP	regulation of endopeptidase activity
4609	MYC	GO:0055065	BP	metal ion homeostasis
4609	MYC	GO:0055072	BP	iron ion homeostasis
4609	MYC	GO:0055076	BP	transition metal ion homeostasis
4609	MYC	GO:0055080	BP	cation homeostasis
4609	MYC	GO:0055082	BP	cellular chemical homeostasis
4609	MYC	GO:0055114	BP	oxidation-reduction process
4609	MYC	GO:0060070	BP	canonical Wnt signaling pathway
4609	MYC	GO:0060249	BP	anatomical structure homeostasis
4609	MYC	GO:0060255	BP	regulation of macromolecule metabolic process
4609	MYC	GO:0060429	BP	epithelium development
4609	MYC	GO:0060485	BP	mesenchyme development
4609	MYC	GO:0060548	BP	negative regulation of cell death
4609	MYC	GO:0060562	BP	epithelial tube morphogenesis
4609	MYC	GO:0060675	BP	ureteric bud morphogenesis
4609	MYC	GO:0060993	BP	kidney morphogenesis
4609	MYC	GO:0061138	BP	morphogenesis of a branching epithelium
4609	MYC	GO:0061326	BP	renal tubule development
4609	MYC	GO:0061333	BP	renal tubule morphogenesis
4609	MYC	GO:0065003	BP	macromolecular complex assembly
4609	MYC	GO:0065007	BP	biological regulation
4609	MYC	GO:0065008	BP	regulation of biological quality
4609	MYC	GO:0065009	BP	regulation of molecular function
4609	MYC	GO:0070271	BP	protein complex biogenesis
4609	MYC	GO:0070302	BP	regulation of stress-activated protein kinase signaling cascade
4609	MYC	GO:0070303	BP	negative regulation of stress-activated protein kinase signaling cascade
4609	MYC	GO:0070371	BP	ERK1 and ERK2 cascade
4609	MYC	GO:0070482	BP	response to oxygen levels
4609	MYC	GO:0070646	BP	protein modification by small protein removal
4609	MYC	GO:0070647	BP	protein modification by small protein conjugation or removal
4609	MYC	GO:0070848	BP	response to growth factor
4609	MYC	GO:0070887	BP	cellular response to chemical stimulus
4609	MYC	GO:0071214	BP	cellular response to abiotic stimulus
4609	MYC	GO:0071453	BP	cellular response to oxygen levels
4609	MYC	GO:0071456	BP	cellular response to hypoxia
4609	MYC	GO:0071478	BP	cellular response to radiation
4609	MYC	GO:0071482	BP	cellular response to light stimulus
4609	MYC	GO:0071704	BP	organic substance metabolic process
4609	MYC	GO:0071822	BP	protein complex subunit organization
4609	MYC	GO:0071824	BP	protein-DNA complex subunit organization
4609	MYC	GO:0071840	BP	cellular component organization or biogenesis
4609	MYC	GO:0071897	BP	DNA biosynthetic process
4609	MYC	GO:0072001	BP	renal system development
4609	MYC	GO:0072006	BP	nephron development
4609	MYC	GO:0072009	BP	nephron epithelium development
4609	MYC	GO:0072028	BP	nephron morphogenesis
4609	MYC	GO:0072073	BP	kidney epithelium development
4609	MYC	GO:0072074	BP	kidney mesenchyme development
4609	MYC	GO:0072075	BP	metanephric mesenchyme development
4609	MYC	GO:0072078	BP	nephron tubule morphogenesis
4609	MYC	GO:0072080	BP	nephron tubule development
4609	MYC	GO:0072088	BP	nephron epithelium morphogenesis
4609	MYC	GO:0072111	BP	cell proliferation involved in kidney development
4609	MYC	GO:0072131	BP	kidney mesenchyme morphogenesis
4609	MYC	GO:0072132	BP	mesenchyme morphogenesis
4609	MYC	GO:0072133	BP	metanephric mesenchyme morphogenesis
4609	MYC	GO:0072163	BP	mesonephric epithelium development
4609	MYC	GO:0072164	BP	mesonephric tubule development
4609	MYC	GO:0072171	BP	mesonephric tubule morphogenesis
4609	MYC	GO:0072185	BP	metanephric cap development
4609	MYC	GO:0072186	BP	metanephric cap morphogenesis
4609	MYC	GO:0072203	BP	cell proliferation involved in metanephros development
4609	MYC	GO:0072215	BP	regulation of metanephros development
4609	MYC	GO:0072216	BP	positive regulation of metanephros development
4609	MYC	GO:0080090	BP	regulation of primary metabolic process
4609	MYC	GO:0080134	BP	regulation of response to stress
4609	MYC	GO:0080135	BP	regulation of cellular response to stress
4609	MYC	GO:0090094	BP	metanephric cap mesenchymal cell proliferation involved in metanephros development
4609	MYC	GO:0090095	BP	regulation of metanephric cap mesenchymal cell proliferation
4609	MYC	GO:0090096	BP	positive regulation of metanephric cap mesenchymal cell proliferation
4609	MYC	GO:0090183	BP	regulation of kidney development
4609	MYC	GO:0090184	BP	positive regulation of kidney development
4609	MYC	GO:0090304	BP	nucleic acid metabolic process
4609	MYC	GO:0097659	BP	nucleic acid-templated transcription
4609	MYC	GO:0098771	BP	inorganic ion homeostasis
4609	MYC	GO:0198738	BP	cell-cell signaling by wnt
4609	MYC	GO:1901360	BP	organic cyclic compound metabolic process
4609	MYC	GO:1901362	BP	organic cyclic compound biosynthetic process
4609	MYC	GO:1901576	BP	organic substance biosynthetic process
4609	MYC	GO:1901722	BP	regulation of cell proliferation involved in kidney development
4609	MYC	GO:1901724	BP	positive regulation of cell proliferation involved in kidney development
4609	MYC	GO:1902105	BP	regulation of leukocyte differentiation
4609	MYC	GO:1902106	BP	negative regulation of leukocyte differentiation
4609	MYC	GO:1902531	BP	regulation of intracellular signal transduction
4609	MYC	GO:1902532	BP	negative regulation of intracellular signal transduction
4609	MYC	GO:1902578	BP	single-organism localization
4609	MYC	GO:1902679	BP	negative regulation of RNA biosynthetic process
4609	MYC	GO:1902680	BP	positive regulation of RNA biosynthetic process
4609	MYC	GO:1903047	BP	mitotic cell cycle process
4609	MYC	GO:1903131	BP	mononuclear cell differentiation
4609	MYC	GO:1903506	BP	regulation of nucleic acid-templated transcription
4609	MYC	GO:1903507	BP	negative regulation of nucleic acid-templated transcription
4609	MYC	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
4609	MYC	GO:1903706	BP	regulation of hemopoiesis
4609	MYC	GO:1903707	BP	negative regulation of hemopoiesis
4609	MYC	GO:1904837	BP	beta-catenin-TCF complex assembly
4609	MYC	GO:1905114	BP	cell surface receptor signaling pathway involved in cell-cell signaling
4609	MYC	GO:2000026	BP	regulation of multicellular organismal development
4609	MYC	GO:2000027	BP	regulation of organ morphogenesis
4609	MYC	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
4609	MYC	GO:2000113	BP	negative regulation of cellular macromolecule biosynthetic process
4609	MYC	GO:2000116	BP	regulation of cysteine-type endopeptidase activity
4609	MYC	GO:2000278	BP	regulation of DNA biosynthetic process
4609	MYC	GO:2000573	BP	positive regulation of DNA biosynthetic process
4609	MYC	GO:2001020	BP	regulation of response to DNA damage stimulus
4609	MYC	GO:2001022	BP	positive regulation of response to DNA damage stimulus
4609	MYC	GO:2001056	BP	positive regulation of cysteine-type endopeptidase activity
4609	MYC	GO:2001141	BP	regulation of RNA biosynthetic process
467	ATF3	GO:0000122	BP	negative regulation of transcription from RNA polymerase II promoter
467	ATF3	GO:0000165	BP	MAPK cascade
467	ATF3	GO:0001932	BP	regulation of protein phosphorylation
467	ATF3	GO:0001933	BP	negative regulation of protein phosphorylation
467	ATF3	GO:0005975	BP	carbohydrate metabolic process
467	ATF3	GO:0005996	BP	monosaccharide metabolic process
467	ATF3	GO:0006006	BP	glucose metabolic process
467	ATF3	GO:0006094	BP	gluconeogenesis
467	ATF3	GO:0006139	BP	nucleobase-containing compound metabolic process
467	ATF3	GO:0006351	BP	"transcription, DNA-templated"
467	ATF3	GO:0006355	BP	"regulation of transcription, DNA-templated"
467	ATF3	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
467	ATF3	GO:0006366	BP	transcription from RNA polymerase II promoter
467	ATF3	GO:0006464	BP	cellular protein modification process
467	ATF3	GO:0006468	BP	protein phosphorylation
467	ATF3	GO:0006725	BP	cellular aromatic compound metabolic process
467	ATF3	GO:0006793	BP	phosphorus metabolic process
467	ATF3	GO:0006796	BP	phosphate-containing compound metabolic process
467	ATF3	GO:0006807	BP	nitrogen compound metabolic process
467	ATF3	GO:0006915	BP	apoptotic process
467	ATF3	GO:0006950	BP	response to stress
467	ATF3	GO:0006984	BP	ER-nucleus signaling pathway
467	ATF3	GO:0006986	BP	response to unfolded protein
467	ATF3	GO:0007154	BP	cell communication
467	ATF3	GO:0007165	BP	signal transduction
467	ATF3	GO:0007166	BP	cell surface receptor signaling pathway
467	ATF3	GO:0007275	BP	multicellular organism development
467	ATF3	GO:0007517	BP	muscle organ development
467	ATF3	GO:0007519	BP	skeletal muscle tissue development
467	ATF3	GO:0008150	BP	biological_process
467	ATF3	GO:0008152	BP	metabolic process
467	ATF3	GO:0008219	BP	cell death
467	ATF3	GO:0008283	BP	cell proliferation
467	ATF3	GO:0008284	BP	positive regulation of cell proliferation
467	ATF3	GO:0008625	BP	extrinsic apoptotic signaling pathway via death domain receptors
467	ATF3	GO:0009058	BP	biosynthetic process
467	ATF3	GO:0009059	BP	macromolecule biosynthetic process
467	ATF3	GO:0009267	BP	cellular response to starvation
467	ATF3	GO:0009605	BP	response to external stimulus
467	ATF3	GO:0009888	BP	tissue development
467	ATF3	GO:0009889	BP	regulation of biosynthetic process
467	ATF3	GO:0009890	BP	negative regulation of biosynthetic process
467	ATF3	GO:0009891	BP	positive regulation of biosynthetic process
467	ATF3	GO:0009892	BP	negative regulation of metabolic process
467	ATF3	GO:0009893	BP	positive regulation of metabolic process
467	ATF3	GO:0009966	BP	regulation of signal transduction
467	ATF3	GO:0009967	BP	positive regulation of signal transduction
467	ATF3	GO:0009968	BP	negative regulation of signal transduction
467	ATF3	GO:0009987	BP	cellular process
467	ATF3	GO:0009991	BP	response to extracellular stimulus
467	ATF3	GO:0010033	BP	response to organic substance
467	ATF3	GO:0010467	BP	gene expression
467	ATF3	GO:0010468	BP	regulation of gene expression
467	ATF3	GO:0010556	BP	regulation of macromolecule biosynthetic process
467	ATF3	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
467	ATF3	GO:0010558	BP	negative regulation of macromolecule biosynthetic process
467	ATF3	GO:0010563	BP	negative regulation of phosphorus metabolic process
467	ATF3	GO:0010604	BP	positive regulation of macromolecule metabolic process
467	ATF3	GO:0010605	BP	negative regulation of macromolecule metabolic process
467	ATF3	GO:0010628	BP	positive regulation of gene expression
467	ATF3	GO:0010629	BP	negative regulation of gene expression
467	ATF3	GO:0010646	BP	regulation of cell communication
467	ATF3	GO:0010647	BP	positive regulation of cell communication
467	ATF3	GO:0010648	BP	negative regulation of cell communication
467	ATF3	GO:0010941	BP	regulation of cell death
467	ATF3	GO:0010942	BP	positive regulation of cell death
467	ATF3	GO:0012501	BP	programmed cell death
467	ATF3	GO:0014706	BP	striated muscle tissue development
467	ATF3	GO:0016051	BP	carbohydrate biosynthetic process
467	ATF3	GO:0016070	BP	RNA metabolic process
467	ATF3	GO:0016310	BP	phosphorylation
467	ATF3	GO:0018130	BP	heterocycle biosynthetic process
467	ATF3	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
467	ATF3	GO:0019220	BP	regulation of phosphate metabolic process
467	ATF3	GO:0019222	BP	regulation of metabolic process
467	ATF3	GO:0019318	BP	hexose metabolic process
467	ATF3	GO:0019319	BP	hexose biosynthetic process
467	ATF3	GO:0019438	BP	aromatic compound biosynthetic process
467	ATF3	GO:0019538	BP	protein metabolic process
467	ATF3	GO:0023014	BP	signal transduction by protein phosphorylation
467	ATF3	GO:0023051	BP	regulation of signaling
467	ATF3	GO:0023052	BP	signaling
467	ATF3	GO:0023056	BP	positive regulation of signaling
467	ATF3	GO:0023057	BP	negative regulation of signaling
467	ATF3	GO:0030154	BP	cell differentiation
467	ATF3	GO:0030968	BP	endoplasmic reticulum unfolded protein response
467	ATF3	GO:0031323	BP	regulation of cellular metabolic process
467	ATF3	GO:0031324	BP	negative regulation of cellular metabolic process
467	ATF3	GO:0031325	BP	positive regulation of cellular metabolic process
467	ATF3	GO:0031326	BP	regulation of cellular biosynthetic process
467	ATF3	GO:0031327	BP	negative regulation of cellular biosynthetic process
467	ATF3	GO:0031328	BP	positive regulation of cellular biosynthetic process
467	ATF3	GO:0031399	BP	regulation of protein modification process
467	ATF3	GO:0031400	BP	negative regulation of protein modification process
467	ATF3	GO:0031667	BP	response to nutrient levels
467	ATF3	GO:0031668	BP	cellular response to extracellular stimulus
467	ATF3	GO:0031669	BP	cellular response to nutrient levels
467	ATF3	GO:0032268	BP	regulation of cellular protein metabolic process
467	ATF3	GO:0032269	BP	negative regulation of cellular protein metabolic process
467	ATF3	GO:0032501	BP	multicellular organismal process
467	ATF3	GO:0032502	BP	developmental process
467	ATF3	GO:0032774	BP	RNA biosynthetic process
467	ATF3	GO:0033554	BP	cellular response to stress
467	ATF3	GO:0034198	BP	cellular response to amino acid starvation
467	ATF3	GO:0034620	BP	cellular response to unfolded protein
467	ATF3	GO:0034641	BP	cellular nitrogen compound metabolic process
467	ATF3	GO:0034645	BP	cellular macromolecule biosynthetic process
467	ATF3	GO:0034654	BP	nucleobase-containing compound biosynthetic process
467	ATF3	GO:0034976	BP	response to endoplasmic reticulum stress
467	ATF3	GO:0035556	BP	intracellular signal transduction
467	ATF3	GO:0035914	BP	skeletal muscle cell differentiation
467	ATF3	GO:0035966	BP	response to topologically incorrect protein
467	ATF3	GO:0035967	BP	cellular response to topologically incorrect protein
467	ATF3	GO:0036003	BP	positive regulation of transcription from RNA polymerase II promoter in response to stress
467	ATF3	GO:0036211	BP	protein modification process
467	ATF3	GO:0036462	BP	TRAIL-activated apoptotic signaling pathway
467	ATF3	GO:0036499	BP	PERK-mediated unfolded protein response
467	ATF3	GO:0042127	BP	regulation of cell proliferation
467	ATF3	GO:0042221	BP	response to chemical
467	ATF3	GO:0042325	BP	regulation of phosphorylation
467	ATF3	GO:0042326	BP	negative regulation of phosphorylation
467	ATF3	GO:0042594	BP	response to starvation
467	ATF3	GO:0042981	BP	regulation of apoptotic process
467	ATF3	GO:0043065	BP	positive regulation of apoptotic process
467	ATF3	GO:0043067	BP	regulation of programmed cell death
467	ATF3	GO:0043068	BP	positive regulation of programmed cell death
467	ATF3	GO:0043170	BP	macromolecule metabolic process
467	ATF3	GO:0043408	BP	regulation of MAPK cascade
467	ATF3	GO:0043409	BP	negative regulation of MAPK cascade
467	ATF3	GO:0043412	BP	macromolecule modification
467	ATF3	GO:0043618	BP	regulation of transcription from RNA polymerase II promoter in response to stress
467	ATF3	GO:0043620	BP	regulation of DNA-templated transcription in response to stress
467	ATF3	GO:0044237	BP	cellular metabolic process
467	ATF3	GO:0044238	BP	primary metabolic process
467	ATF3	GO:0044249	BP	cellular biosynthetic process
467	ATF3	GO:0044260	BP	cellular macromolecule metabolic process
467	ATF3	GO:0044267	BP	cellular protein metabolic process
467	ATF3	GO:0044271	BP	cellular nitrogen compound biosynthetic process
467	ATF3	GO:0044281	BP	small molecule metabolic process
467	ATF3	GO:0044283	BP	small molecule biosynthetic process
467	ATF3	GO:0044699	BP	single-organism process
467	ATF3	GO:0044700	BP	single organism signaling
467	ATF3	GO:0044707	BP	single-multicellular organism process
467	ATF3	GO:0044710	BP	single-organism metabolic process
467	ATF3	GO:0044711	BP	single-organism biosynthetic process
467	ATF3	GO:0044723	BP	single-organism carbohydrate metabolic process
467	ATF3	GO:0044763	BP	single-organism cellular process
467	ATF3	GO:0044767	BP	single-organism developmental process
467	ATF3	GO:0045892	BP	"negative regulation of transcription, DNA-templated"
467	ATF3	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
467	ATF3	GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process
467	ATF3	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
467	ATF3	GO:0045936	BP	negative regulation of phosphate metabolic process
467	ATF3	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
467	ATF3	GO:0046364	BP	monosaccharide biosynthetic process
467	ATF3	GO:0046483	BP	heterocycle metabolic process
467	ATF3	GO:0046685	BP	response to arsenic-containing substance
467	ATF3	GO:0048513	BP	animal organ development
467	ATF3	GO:0048518	BP	positive regulation of biological process
467	ATF3	GO:0048519	BP	negative regulation of biological process
467	ATF3	GO:0048522	BP	positive regulation of cellular process
467	ATF3	GO:0048523	BP	negative regulation of cellular process
467	ATF3	GO:0048583	BP	regulation of response to stimulus
467	ATF3	GO:0048584	BP	positive regulation of response to stimulus
467	ATF3	GO:0048585	BP	negative regulation of response to stimulus
467	ATF3	GO:0048731	BP	system development
467	ATF3	GO:0048856	BP	anatomical structure development
467	ATF3	GO:0048869	BP	cellular developmental process
467	ATF3	GO:0050789	BP	regulation of biological process
467	ATF3	GO:0050794	BP	regulation of cellular process
467	ATF3	GO:0050896	BP	response to stimulus
467	ATF3	GO:0051171	BP	regulation of nitrogen compound metabolic process
467	ATF3	GO:0051172	BP	negative regulation of nitrogen compound metabolic process
467	ATF3	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
467	ATF3	GO:0051174	BP	regulation of phosphorus metabolic process
467	ATF3	GO:0051246	BP	regulation of protein metabolic process
467	ATF3	GO:0051248	BP	negative regulation of protein metabolic process
467	ATF3	GO:0051252	BP	regulation of RNA metabolic process
467	ATF3	GO:0051253	BP	negative regulation of RNA metabolic process
467	ATF3	GO:0051254	BP	positive regulation of RNA metabolic process
467	ATF3	GO:0051716	BP	cellular response to stimulus
467	ATF3	GO:0060255	BP	regulation of macromolecule metabolic process
467	ATF3	GO:0060537	BP	muscle tissue development
467	ATF3	GO:0060538	BP	skeletal muscle organ development
467	ATF3	GO:0061061	BP	muscle structure development
467	ATF3	GO:0061394	BP	regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance
467	ATF3	GO:0065007	BP	biological regulation
467	ATF3	GO:0070371	BP	ERK1 and ERK2 cascade
467	ATF3	GO:0070372	BP	regulation of ERK1 and ERK2 cascade
467	ATF3	GO:0070373	BP	negative regulation of ERK1 and ERK2 cascade
467	ATF3	GO:0070887	BP	cellular response to chemical stimulus
467	ATF3	GO:0071243	BP	cellular response to arsenic-containing substance
467	ATF3	GO:0071310	BP	cellular response to organic substance
467	ATF3	GO:0071496	BP	cellular response to external stimulus
467	ATF3	GO:0071704	BP	organic substance metabolic process
467	ATF3	GO:0080090	BP	regulation of primary metabolic process
467	ATF3	GO:0090304	BP	nucleic acid metabolic process
467	ATF3	GO:0097190	BP	apoptotic signaling pathway
467	ATF3	GO:0097191	BP	extrinsic apoptotic signaling pathway
467	ATF3	GO:0097659	BP	nucleic acid-templated transcription
467	ATF3	GO:1901360	BP	organic cyclic compound metabolic process
467	ATF3	GO:1901362	BP	organic cyclic compound biosynthetic process
467	ATF3	GO:1901576	BP	organic substance biosynthetic process
467	ATF3	GO:1902041	BP	regulation of extrinsic apoptotic signaling pathway via death domain receptors
467	ATF3	GO:1902043	BP	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors
467	ATF3	GO:1902531	BP	regulation of intracellular signal transduction
467	ATF3	GO:1902532	BP	negative regulation of intracellular signal transduction
467	ATF3	GO:1902679	BP	negative regulation of RNA biosynthetic process
467	ATF3	GO:1902680	BP	positive regulation of RNA biosynthetic process
467	ATF3	GO:1903121	BP	regulation of TRAIL-activated apoptotic signaling pathway
467	ATF3	GO:1903506	BP	regulation of nucleic acid-templated transcription
467	ATF3	GO:1903507	BP	negative regulation of nucleic acid-templated transcription
467	ATF3	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
467	ATF3	GO:1903984	BP	positive regulation of TRAIL-activated apoptotic signaling pathway
467	ATF3	GO:1990440	BP	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress
467	ATF3	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
467	ATF3	GO:2000113	BP	negative regulation of cellular macromolecule biosynthetic process
467	ATF3	GO:2001141	BP	regulation of RNA biosynthetic process
467	ATF3	GO:2001233	BP	regulation of apoptotic signaling pathway
467	ATF3	GO:2001235	BP	positive regulation of apoptotic signaling pathway
467	ATF3	GO:2001236	BP	regulation of extrinsic apoptotic signaling pathway
467	ATF3	GO:2001238	BP	positive regulation of extrinsic apoptotic signaling pathway
4800	NFYA	GO:0006139	BP	nucleobase-containing compound metabolic process
4800	NFYA	GO:0006351	BP	"transcription, DNA-templated"
4800	NFYA	GO:0006355	BP	"regulation of transcription, DNA-templated"
4800	NFYA	GO:0006366	BP	transcription from RNA polymerase II promoter
4800	NFYA	GO:0006725	BP	cellular aromatic compound metabolic process
4800	NFYA	GO:0006807	BP	nitrogen compound metabolic process
4800	NFYA	GO:0008150	BP	biological_process
4800	NFYA	GO:0008152	BP	metabolic process
4800	NFYA	GO:0009058	BP	biosynthetic process
4800	NFYA	GO:0009059	BP	macromolecule biosynthetic process
4800	NFYA	GO:0009889	BP	regulation of biosynthetic process
4800	NFYA	GO:0009891	BP	positive regulation of biosynthetic process
4800	NFYA	GO:0009893	BP	positive regulation of metabolic process
4800	NFYA	GO:0009987	BP	cellular process
4800	NFYA	GO:0010467	BP	gene expression
4800	NFYA	GO:0010468	BP	regulation of gene expression
4800	NFYA	GO:0010556	BP	regulation of macromolecule biosynthetic process
4800	NFYA	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
4800	NFYA	GO:0010604	BP	positive regulation of macromolecule metabolic process
4800	NFYA	GO:0010628	BP	positive regulation of gene expression
4800	NFYA	GO:0016070	BP	RNA metabolic process
4800	NFYA	GO:0018130	BP	heterocycle biosynthetic process
4800	NFYA	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
4800	NFYA	GO:0019222	BP	regulation of metabolic process
4800	NFYA	GO:0019438	BP	aromatic compound biosynthetic process
4800	NFYA	GO:0031323	BP	regulation of cellular metabolic process
4800	NFYA	GO:0031325	BP	positive regulation of cellular metabolic process
4800	NFYA	GO:0031326	BP	regulation of cellular biosynthetic process
4800	NFYA	GO:0031328	BP	positive regulation of cellular biosynthetic process
4800	NFYA	GO:0032774	BP	RNA biosynthetic process
4800	NFYA	GO:0034641	BP	cellular nitrogen compound metabolic process
4800	NFYA	GO:0034645	BP	cellular macromolecule biosynthetic process
4800	NFYA	GO:0034654	BP	nucleobase-containing compound biosynthetic process
4800	NFYA	GO:0043170	BP	macromolecule metabolic process
4800	NFYA	GO:0044237	BP	cellular metabolic process
4800	NFYA	GO:0044238	BP	primary metabolic process
4800	NFYA	GO:0044249	BP	cellular biosynthetic process
4800	NFYA	GO:0044260	BP	cellular macromolecule metabolic process
4800	NFYA	GO:0044271	BP	cellular nitrogen compound biosynthetic process
4800	NFYA	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
4800	NFYA	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
4800	NFYA	GO:0046483	BP	heterocycle metabolic process
4800	NFYA	GO:0048511	BP	rhythmic process
4800	NFYA	GO:0048518	BP	positive regulation of biological process
4800	NFYA	GO:0048522	BP	positive regulation of cellular process
4800	NFYA	GO:0050789	BP	regulation of biological process
4800	NFYA	GO:0050794	BP	regulation of cellular process
4800	NFYA	GO:0051171	BP	regulation of nitrogen compound metabolic process
4800	NFYA	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
4800	NFYA	GO:0051252	BP	regulation of RNA metabolic process
4800	NFYA	GO:0051254	BP	positive regulation of RNA metabolic process
4800	NFYA	GO:0060255	BP	regulation of macromolecule metabolic process
4800	NFYA	GO:0065007	BP	biological regulation
4800	NFYA	GO:0071704	BP	organic substance metabolic process
4800	NFYA	GO:0080090	BP	regulation of primary metabolic process
4800	NFYA	GO:0090304	BP	nucleic acid metabolic process
4800	NFYA	GO:0097659	BP	nucleic acid-templated transcription
4800	NFYA	GO:1901360	BP	organic cyclic compound metabolic process
4800	NFYA	GO:1901362	BP	organic cyclic compound biosynthetic process
